14450
29601
10462
10703
11710
33607
10708
10468
77057
10032
11520
33484
60656
7109
10128
10013
11550
85038
10532
11024
74134
10022
10303
850067
48195
7726
10162
75024
7202
7481
33431
7103
33126
10018
11106
44139
11234
7604
7666
11103
11237
10011
10075
60645
44720
11558
11422
11693
7306
98006
83854
43231
92879
11694
11201
10020
33331
98005
7088
60191
33441
11204
11213
11241
12601
11426
74355
11111
8053
77272
11374
11801
10116
11367
10309
33467
10950
10010
23113
11598
11249
973
7020
7928
11361
11368
11423
11757
7304
10570
7055
332255
12000
11729
10006
85254
7026
94954
10469
10037
12203
14051
18102
97527
11226
11566
11690
10007
92132
11105
91910
19702
33614
91365
14210
10310
92629
55903
30360
10281
55164
7701
2109
98036
14202
14618
10352
11514
75090
10962
10002
2886
10583
11766
10463
6902
10025
11023
11572
7087
7042
1
19456
11050
142002
99999
60181
55121
11419
11001
10304
10461
7008
10112
11207
10019
8043
31146
11030
11553
75244
11743
7660
92705
33137
11212
43232
14228
11581
95054
11735
32225
11557
11210
10536
10456
10036
11714
93792
17104
11549
11211
11357
7070
10000
11580
10104
11004
10550
6088
33442
23060
77218
10458
1074
7006
18938
10306
10035
60523
90603
10017
11364
29603
7090
7101
7524
11779
11206
7102
14225
46326
80034
7601
11755
12515
11214
11232
10014
10803
43215
10313
11373
11430
10001
10520
11412
1420
14209
10282
11577
10709
10512
11432
11215
10459
11354
11697
11739100
45102
11518
13088
77094
63301
17111
33716
7068
13615
10122
48346
85282
46219
30021
7072
10107
7097
10940
11411
80202
66211
14217
10026
10016
11358
19044
19132
11784
7093
60197
10029
21217
11782
92193
53704
12428
11253
10472
89119
11370
57109
32805
17701
18355
85249
10003
11356
10040
32857
10475
11385
12304
7095
11378
8904
10163
11767
7645
11377
10451
10012
11590
37214
77081
75013
60630
11363
11223
11780
60606
21702
10044
11096
12212
89102
11951
10119
12303
7114
4412
11706
20705
12787
7039
7605
11224
11436
14068
7086
48093
11208
10470
11561
80909
11428
10801
91309
7632
11749
7303
28272
7030
10024
11020
90024
75006
10009
10464
11222
11372
11005
11239
11415
77043
77077
30083
11010
7462
91514
10473
76051
1041
11418
753570909
19022
10033
11747
23541
8861
75240
12550
1810
11776
11724
92562
5679
11235
11221
7004
1305
7035
11554
98188
44125
11375
10471
11692
10004
33446
1234
7054
11534
14206
94566
10452
11228
10224
98057
1581
10312
44101
11753
55439
10465
10522
7302
10573
77072
91716
10453
10028
10509
10553
37927
11416
11507
12508
11435
11369
60611
14203
8759
11691
61702
90000
32502
10302
11420
37660
33634
13905
10027
10129
11414
10457
11225
11362
33155
10710
89434
11238
1760
7073
64129
11725
3070
10701
7305
11431
10308
11576
10594
10008
11472
10454
10005
11861
48090
89193
66017
32746
43607
11720
10960
10065
1003
55438
11008
11101
10474
85053
7652
8540
6870
1853
7201
10595
13580
11012
6851
11104
7430
10601
11216
10023
34604
75034
14120
7716
98277
11366
7017
8060
77070
33770
7024
2116
11360
11040
7036
80111
7608
11791
31546
11433
56679
10916
11510
11427
8823
10069
3079
11803
30072
7719
11501
11516
10704
75007
11563
7010
10805
10030
10314
10504
33161
11220
11726
7003
2061
43235
7079
11236
11439
7663
11102
7071
10466
11413
11003
18519
55344
11042
1842
1105
11429
30328
14301
76017
11727
11575
11570
7407
972286995
10705
7094
55407
11542
33487
10591
95407
7712
8869
7205
11217
10301
7631
7801
10576
11596
2459
7960
92881
32256
14467
11802
10543
10552
10280
19053
11231
10031
7307
43271
11425
7458
10460
11746
11109
77263
33767
34652
11379
92123
11203
10455
15205
12345
10039
44145
70370
38037
1566
10021
11233
6371
11559
352093120
78708
33071
7670
11355
1691
7111
7172
8535
7047
10924
11530
10048
10523
19013
13820
55101
10598
37043
11787
11695
3225
10305
11219
11365
14221
11021
10307
7410
11583
1101
11702
35209
10970
11417
23502
43614
77036
19107
10038
11421
11797
11788
11209
8879
6828
11218
33009
14892
10929
92723
60714
11552
11758
11371
11359
7729
11230
11434
11324
23462
10467
32255
17446
94585
11229
10034
94551
19850
7310
11205
7624
10941
