271040	-51
41785	33
257621	-50
288554	-42
27687	23
93193	-21
72438	42
192927	40
280420	-94
250103	-3
19182	3
291956	-55
106652	31
242053	-44
84933	27
67195	-93
272517	64
118678	40
197344	4
123494	54
263011	-44
252602	-5
299985	10
21800	-23
220969	-8
5836	58
136605	14
34295	-63
147105	-40
12595	-7
144858	35
190827	-37
273539	37
174853	13
2588	20
55519	28
297675	-2
139496	60
275219	-21
280217	-53
3757	30
172186	53
85143	-69
47455	30
114821	-35
268947	8
127386	-83
79235	11
17642	1
212352	-13
56436	-1
169197	29
16991	90
94635	0
171829	61
78402	-35
190148	69
78122	15
171479	-8
107394	-52
102172	2
38131	-51
42072	16
149324	4
7810	56
224924	-29
136395	-53
122066	-35
250572	-90
136850	0
150472	-38
44837	-36
115255	-47
66166	-18
113512	17
130242	76
74524	-13
70821	-49
76498	-51
149891	-24
256130	-122
33588	-75
47126	46
52201	-35
156177	-36
23403	-8
189623	3
166621	-33
134323	-38
148960	-38
263382	-49
275674	8
27596	-41
77275	22
60279	-23
24509	-5
100443	-46
211498	23
14779	-31
12091	10
169603	-27
35954	-46
128723	-21
187691	-29
231203	-73
117131	11
165613	-15
8888	-59
138551	-8
170583	-84
114415	41
175728	-80
43143	18
272342	15
186508	21
199409	-9
19847	-13
208922	1
179326	-23
267204	-21
148449	-45
6557	38
78710	-23
254849	-29
231518	-36
203098	-14
146825	57
11839	5
59383	-16
60713	62
192185	-27
75273	-81
40483	56
94530	-11
238112	2
2308	70
74209	50
108199	-39
179130	-74
110950	-26
179137	10
60538	25
190127	45
81209	-20
183911	4
103663	-21
180782	23
134778	55
76092	-84
119406	13
93872	22
220962	-22
239148	25
50815	18
72893	12
200690	-7
201502	15
87621	-71
92115	52
220066	-16
271684	15
220255	-18
15521	0
248598	-50
141743	-32
225463	6
137669	16
111370	-46
70863	-37
209069	-16
248647	83
236236	-15
289065	96
203973	6
61042	-29
189336	50
11531	3
19721	-23
49877	-84
253834	-50
265230	-68
272720	-62
102543	30
237342	-59
22605	-16
25846	-84
244972	-30
74265	-28
180565	-19
168077	-4
153265	17
7418	-22
238224	65
263886	-38
221452	48
60447	-110
258139	41
48764	13
244496	-67
285894	13
277494	-8
67853	21
217329	-18
150416	32
193585	6
175763	14
184016	-21
191681	-36
74398	-27
194229	55
190379	-9
280637	-23
178297	10
86116	8
152096	21
78241	3
192290	-29
35100	-17
210707	60
281092	-83
67160	7
41344	-21
59418	-107
83358	66
39195	-10
44123	3
79270	-21
135394	22
149513	16
92556	0
155239	-45
30179	7
48554	-72
17138	-24
32314	-31
57374	25
73614	-75
61588	59
3246	32
130991	41
267526	-77
185388	-15
126049	49
120841	15
2791	-21
11300	34
33896	21
225736	70
189756	-35
239967	-23
117362	31
156009	98
287357	43
38789	-50
82441	-21
192234	55
136451	-22
282191	19
206948	-9
171647	23
140224	21
60125	-52
284347	-57
154441	-61
25104	3
36129	-98
6067	-21
70989	21
146951	-77
205233	-28
3197	11
176610	-2
257306	23
198254	5
19714	22
173789	51
96273	-34
173537	-58
153377	50
83351	-26
125153	55
205597	44
251685	2
29731	-9
54938	56
51207	71
145411	0
211435	35
190477	-36
33301	59
121457	-28
254786	5
230251	-12
70289	-21
155183	38
89056	-12
245644	-31
150850	-15
156737	-101
272923	44
256249	79
171612	-30
140679	17
240331	26
278768	-2
122374	-18
195622	-28
87691	-3
197946	-8
10544	47
87838	42
52523	-105
170926	70
5276	9
280140	-65
657	1
223062	6
246295	19
2252	34
27323	13
263193	44
147350	-20
257656	-21
270599	31
194964	-54
243824	28
279566	-6
257957	-42
280679	-17
25090	65
48771	2
85493	48
140028	-66
203574	-22
205905	33
295127	59
286538	89
297969	-66
89770	-18
55162	29
162631	-39
276346	2
255808	89
98093	-35
166040	10
205793	-24
76288	-109
46874	6
19399	10
207340	13
293741	-51
18594	68
92507	-14
36514	6
187642	-18
58998	25
102368	28
235088	7
247800	16
69932	13
148428	-13
262640	-17
295722	-42
100030	5
275618	35
113519	-38
299362	103
134225	6
3575	-24
307	-70
45880	-20
32629	-51
156415	-17
153615	-4
212359	13
171570	-25
283059	77
66915	-7
84135	-13
276899	5
164822	48
75217	69
10327	2
87719	-97
231826	30
59614	43
84156	18
95853	16
246505	-34
76554	-6
197015	17
257145	-15
76456	49
109214	58
11391	107
227990	9
39076	-23
273602	-29
143822	-15
175434	-120
229467	-38
285628	9
33140	-29
288939	-8
264117	12
290556	50
64437	37
46524	-43
104440	-3
275429	-60
198191	-41
52369	40
228319	6
82028	79
158991	-3
18062	49
207879	4
266056	39
150269	-23
245560	-45
285082	-38
40931	-34
120939	30
58459	-63
124432	-3
5325	27
19308	-12
45677	27
151753	-35
142625	-29
99360	29
119658	57
122556	-40
128156	41
177576	-60
82287	44
40133	51
209132	-49
161889	61
287392	29
256221	12
58970	23
192094	-33
240779	-29
175329	-37
159803	-12
192304	-38
214025	35
101101	87
237363	52
260981	41
261912	-69
267197	-24
44074	26
65662	11
81804	0
97477	-25
252070	80
127680	43
253918	-75
286986	-32
55393	-22
35842	-78
179690	-19
294098	28
91961	-13
157535	24
189252	5
282303	38
110376	-89
286482	-18
1748	-62
292579	76
255444	9
88818	31
23795	39
101990	1
184317	-38
276759	64
40217	24
81468	-27
124159	34
64073	30
289716	30
15591	20
115458	-37
133728	94
161350	33
211554	-16
231224	-40
284879	18
160321	40
293216	14
134246	34
202251	17
2259	-39
51165	-24
96903	50
260400	77
170058	5
173110	-13
91359	-16
103838	-46
228788	20
78885	89
275569	-35
42205	-3
286412	45
278404	-35
66726	-15
124950	-16
82973	-20
92752	-27
282982	-46
109767	30
67615	-72
11328	61
258076	-1
153895	13
225239	4
36528	11
77534	44
211470	-16
192038	42
62281	-45
94768	-116
23137	27
177982	-29
285873	49
103124	2
64633	-2
50290	-66
60055	-58
137823	18
133014	-6
253057	-8
144893	-14
97351	-37
59810	14
213143	23
254422	37
5444	42
31565	-1
277347	41
67139	56
15283	-51
110859	-15
142520	28
128359	22
251524	70
154245	-26
83834	-81
15682	-5
67384	-68
178339	32
235452	-5
265293	3
275247	-2
144417	-73
242228	-17
293440	37
269787	28
233870	6
235480	-14
268170	89
284060	47
104825	59
23172	-33
44515	8
298382	80
10901	-81
102522	-22
202475	17
66782	54
72529	115
14709	36
153363	-61
88594	43
88685	14
128681	41
299579	-55
41316	4
261863	26
220913	-3
42779	10
153496	2
72837	-13
295862	20
105266	-2
89742	-13
130816	64
37508	-19
122507	-15
24033	-71
30928	78
44494	34
84737	37
293510	34
51732	-32
251748	14
61560	-30
212800	-90
248885	-64
68749	41
298277	27
74692	65
137382	-4
224385	-23
238175	21
118209	8
98835	27
220472	4
227675	21
152138	-17
32251	-39
287560	5
148827	-10
29318	40
249389	20
270809	-73
263067	-16
94082	18
264103	47
285992	94
198891	6
25972	65
31964	-60
286790	-12
197792	27
201166	64
229936	-62
247499	24
270732	37
262871	33
264145	30
294770	-18
169526	-24
288029	13
185241	29
131096	46
139566	53
229740	-74
140910	12
226716	7
150549	38
229404	65
167153	-6
80124	-4
152068	50
12581	23
181853	-58
203154	-20
17474	-4
106302	4
167839	46
230678	-53
189196	43
12077	1
270018	-20
130165	14
295967	-34
50577	-96
49275	-72
42450	-9
100933	-17
206332	-11
292243	-5
87971	-45
276500	37
60902	15
23683	57
271285	-62
84198	-6
79256	60
109578	-79
150577	-5
88769	38
106449	43
205828	22
203602	3
206283	-23
45754	74
38145	-44
141050	33
241444	-53
203714	8
185514	-33
164416	24
276843	23
204099	1
237769	48
25377	3
34862	-134
159327	-77
280616	-5
164458	33
269451	15
45180	50
250579	-43
117565	6
287973	-37
75462	-109
178808	54
68616	85
253617	-30
173180	10
183099	-78
143360	17
261989	-73
164311	-38
181475	-35
262955	18
160923	-27
288925	13
153517	-5
6333	3
110453	55
41435	-11
3603	-36
73229	-28
80859	116
127659	-79
226009	64
165949	-20
281722	19
248206	-3
43857	-26
50164	24
211316	9
77870	31
252231	68
84016	10
8804	10
24110	32
109697	-18
187096	-22
119133	-44
50717	55
295694	28
63758	-25
219534	-58
255822	-9
59782	-1
122199	6
72683	-2
173957	40
121247	-15
287805	-21
19791	39
179914	-39
291935	-82
225519	-45
294504	-12
200263	-83
34820	7
85136	8
52278	8
133518	0
267701	-6
47567	-9
259063	-31
112805	18
195251	-4
23067	-16
72872	-48
154014	-37
103348	65
238245	-5
262206	50
82238	-23
85850	-34
36451	39
64255	-32
74825	-60
206640	-19
206213	19
226562	72
2903	13
255780	-28
173691	-2
33119	-49
98450	-39
180194	5
299061	11
61168	20
203791	1
37319	-48
127701	49
184387	-3
100002	60
247128	-46
20778	-2
89406	6
104559	-40
154854	-20
164353	-36
19007	-33
79186	1
101045	23
118790	-63
48498	29
61896	25
119756	-30
160902	-30
89147	-70
209755	4
278817	-26
188846	34
243663	0
98919	-8
241850	10
119287	4
213745	16
214375	49
48995	18
63156	-11
62099	-73
164521	-3
117376	-20
218547	60
150654	35
258636	-52
146041	-2
45159	24
132741	23
267561	23
178605	-33
161399	-3
82007	38
104482	-93
101017	-15
218694	17
20533	11
172977	-27
50199	-34
191513	66
196364	-21
208362	-33
66271	55
199626	-16
135016	-2
263998	-29
53804	47
86207	36
130158	-33
89798	-29
138439	-59
158494	36
108094	26
241010	-13
60069	31
147154	-61
289625	-33
47812	-12
277102	-2
285621	-53
88545	84
202713	-81
211764	52
295841	57
252553	-15
80922	-52
268492	54
179774	-24
256732	-75
71640	24
95188	54
218757	-15
273875	-16
107401	-24
55981	13
12063	83
83288	-15
240296	-35
123046	-27
89154	5
42149	40
204974	11
222397	53
144711	18
235613	-12
224560	-77
295218	-106
165571	-115
53377	-42
173747	22
285404	-47
19385	-39
12854	30
113141	16
263004	64
32426	-46
72396	20
22031	30
92850	-48
224679	-8
265566	-96
137214	9
1230	44
69869	-38
142100	39
111650	18
218064	-33
163072	-8
201733	-34
80656	24
182763	-29
290612	69
74650	-58
16893	-67
57052	-3
267260	-12
196245	-38
279783	-4
35611	23
54182	44
268471	16
77485	15
83463	-4
85059	-44
240114	-55
68861	7
124845	-8
247737	-17
287182	-7
229005	2
256235	9
32510	-46
275142	29
295596	-37
4842	-39
82707	-47
39972	-49
229635	-19
255171	25
145033	-5
112616	52
279573	-47
279993	68
201460	7
71584	25
90568	10
164192	-37
63709	-70
203441	-56
75756	100
62750	22
190323	-13
215600	22
4933	72
205870	74
83169	-17
147784	16
64038	73
244069	-28
45327	8
128051	40
150332	-40
178640	-10
190372	25
297087	-16
115780	-4
62554	-19
79893	-23
253449	-77
221354	-41
10460	70
40364	-23
69638	29
23760	2
66341	17
147378	-9
55358	1
21170	-70
77352	-82
166908	-45
48288	108
229649	-55
146657	-9
12357	-22
228459	4
183610	4
245175	-36
246841	-76
189420	-28
293671	48
101675	60
75721	-14
152586	-67
148631	22
150395	-24
207186	39
42275	-86
174328	10
25517	79
168567	-29
86914	-29
149380	4
147567	-24
285418	9
128296	6
135527	-10
178612	-43
60160	4
59733	-11
126686	68
287462	48
52453	-13
178052	17
182049	4
100940	-22
19280	62
92591	26
257264	43
254996	-46
288183	-40
129486	-51
177835	12
255605	-40
55344	24
93942	-88
146188	14
275709	-65
162316	37
162267	6
249543	11
95832	-1
16984	-52
94607	-75
49716	20
38691	-61
23578	-17
122395	-6
149352	7
36458	43
34946	-20
38257	26
159691	35
142156	31
123613	24
186375	-5
230048	-31
242662	-47
188447	4
80712	13
178367	26
225659	-60
154735	-27
37718	-9
154476	66
250404	110
244601	6
95069	-27
185101	58
177765	-47
166775	-22
49037	-37
138446	16
294658	-60
45439	-81
132132	-8
152369	6
202797	-72
41540	-1
51844	-54
48806	-49
81041	-71
199087	-82
288687	30
78878	-30
127743	11
299271	19
293657	66
267505	24
66712	-28
139629	87
50612	70
184331	-51
32307	8
61028	27
12644	-73
251671	-38
172816	-83
140441	-82
213808	-62
71563	-14
194467	-10
152999	15
27939	14
256515	22
248339	21
8930	39
132468	-22
128653	59
152047	-93
234101	-33
103026	36
82294	43
62127	30
73740	16
57948	84
76120	-52
113995	-75
142982	-71
128667	18
54770	-30
909	30
108444	-48
225876	40
84436	65
115444	62
164913	55
88377	-9
166082	-46
96637	28
228662	-14
187250	-20
295344	26
210665	9
258062	-56
271173	-22
38824	-79
120890	12
246155	10
253904	-28
59362	-24
151060	64
184842	7
47196	-18
72921	-30
13435	102
204785	30
152579	-44
128947	-30
130515	-3
212898	41
208110	-10
223965	13
224623	-16
246722	16
142737	-20
64878	0
118223	-14
203518	-42
40833	29
84072	40
228865	52
172452	18
254898	11
157017	13
9189	-22
38544	-50
41057	-37
112329	0
109851	8
169568	-28
276213	-50
188363	-25
279258	22
299173	58
122899	26
262262	-101
1559	-7
90092	-47
12231	52
132237	-42
253148	32
79753	-20
39895	-58
16326	28
58417	-83
219569	-13
221949	-6
259763	-29
282072	-45
254534	86
66894	-19
271726	-28
159873	36
88153	-49
281806	8
82700	-30
191191	9
62085	-14
174237	-1
189098	-25
212240	2
286048	-33
192409	-30
82987	23
27169	-44
6683	15
66068	30
116081	-64
30844	-7
154049	42
274470	-13
121366	-20
105378	52
179991	-17
80558	34
253183	-99
135079	-1
7950	9
150731	7
291249	38
239771	-17
200921	18
62442	-30
174398	-14
47385	8
259707	-25
83029	-43
276829	45
193879	-68
286076	-49
202622	35
254184	-16
256424	33
13204	42
122164	71
170156	47
259511	-15
117572	-7
240086	25
117222	-42
